1974	09	19	0	0	278	139
1974	09	20	0	0	283	139
1974	09	21	38	0	294	150
1974	09	22	43	0	167	106
1974	09	23	0	0	183	83
1974	09	24	0	0	128	56
1974	09	25	0	0	211	89
1974	09	26	0	0	239	83
1974	09	27	0	0	250	117
1974	09	28	130	0	278	189
1974	09	29	0	0	289	122
1974	09	30	0	0	228	83
1974	10	01	0	0	211	72
1974	10	02	0	0	161	44
1974	10	03	0	0	139	6
1974	10	04	0	0	161	-6
1974	10	05	0	0	228	17
1974	10	06	0	0	250	50
1974	10	07	0	0	272	67
1974	10	08	0	0	189	72
1974	10	09	0	0	206	39
1974	10	10	0	0	239	56
1974	10	11	0	0	256	78
1974	10	12	0	0	261	89
1974	10	13	0	0	267	117
1974	10	14	0	0	261	128
1974	10	15	0	0	267	156
1974	10	16	58	0	222	106
1974	10	17	0	0	222	50
1974	10	18	41	0	217	83
1974	10	19	107	0	106	28
1974	10	20	0	0	117	-6
1974	10	21	0	0	117	-17
1974	10	22	0	0	178	-22
1974	10	23	0	0	233	17
1974	10	24	0	0	233	67
1974	10	25	0	0	250	83
1974	10	26	0	0	256	117
1974	10	27	0	0	244	56
1974	10	28	0	0	244	67
1974	10	29	0	0	256	94
1974	10	30	0	0	250	139
1974	10	31	0	0	272	128
1974	11	01	0	0	283	122
1974	11	02	0	0	294	111
1974	11	03	0	0	289	122
1974	11	04	0	0	272	139
1974	11	05	0	0	222	167
1974	11	06	0	0	194	83
1974	11	07	0	0	144	44
1974	11	08	0	0	167	39
1974	11	09	0	0	194	22
1974	11	10	0	0	194	11
1974	11	11	0	0	189	17
1974	11	12	28	0	172	61
1974	11	13	0	0	117	-6
1974	11	14	76	0	172	44
1974	11	15	3	0	89	-11
1974	11	16	0	0	117	-28
1974	11	17	3	0	156	0
1974	11	18	43	0	100	39
1974	11	19	51	0	117	94
1974	11	20	160	0	178	78
1974	11	21	0	0	106	44
1974	11	22	0	0	133	6
1974	11	23	0	0	144	-11
1974	11	24	0	0	194	11
1974	11	25	51	0	117	11
1974	11	26	0	0	72	-44
1974	11	27	0	0	72	-72
1974	11	28	0	0	106	-11
1974	11	29	0	0	139	-39
1974	11	30	201	0	50	-17
1974	12	01	257	0	50	11
1974	12	02	0	0	56	0
1974	12	03	0	0	106	6
1974	12	04	0	0	83	-17
1974	12	05	0	0	89	-72
1974	12	06	0	0	106	-72
1974	12	07	340	0	67	-50
1974	12	08	53	0	117	44
1974	12	09	0	0	67	-39
1974	12	10	0	0	72	-67
1974	12	11	0	0	122	-39
1974	12	12	18	0	117	44
1974	12	13	0	0	94	28
1974	12	14	0	0	122	-6
1974	12	15	76	0	67	-17
1974	12	16	71	0	128	11
1974	12	17	0	0	89	-28
1974	12	18	0	0	56	-44
1974	12	19	0	0	94	-11
1974	12	20	43	0	78	22
1974	12	21	8	0	67	17
1974	12	22	0	0	122	-33
1974	12	23	0	0	167	6
1974	12	24	0	0	156	100
1974	12	25	53	0	189	39
1974	12	26	0	0	67	-11
1974	12	27	81	0	72	28
1974	12	28	61	0	128	72
1974	12	29	10	0	128	89
1974	12	30	0	0	206	111
1974	12	31	3	0	111	56
1975	01	01	0	0	189	33
1975	01	02	0	0	78	-33
1975	01	03	25	0	122	-44
1975	01	04	46	0	100	28
1975	01	05	0	0	94	-44
1975	01	06	89	0	11	-39
1975	01	07	0	0	67	-17
1975	01	08	76	0	72	-6
1975	01	09	3	0	172	33
1975	01	10	30	0	183	0
1975	01	11	381	0	189	67
1975	01	12	183	0	78	39
1975	01	13	117	0	39	-22
1975	01	14	0	0	6	-67
1975	01	15	0	0	61	-83
1975	01	16	0	0	72	-39
1975	01	17	0	0	56	-67
1975	01	18	0	0	111	6
1975	01	19	20	0	161	11
1975	01	20	183	0	122	6
1975	01	21	0	0	50	-33
1975	01	22	0	0	111	-6
1975	01	23	0	0	89	-6
1975	01	24	71	0	133	39
1975	01	25	114	0	156	67
1975	01	26	0	0	122	17
1975	01	27	0	0	150	-22
1975	01	28	0	0	228	11
1975	01	29	0	0	256	111
1975	01	30	0	0	194	61
1975	01	31	10	0	233	44
1975	02	01	0	0	72	28
1975	02	02	76	0	28	6
1975	02	03	0	0	33	-6
1975	02	04	338	51	0	-28
1975	02	05	15	0	33	0
1975	02	06	51	0	117	33
1975	02	07	0	0	56	-28
1975	02	08	0	0	100	-67
1975	02	09	0	0	111	-33
1975	02	10	0	0	56	-94
